Timestamp                  	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 raw R (Ohm)	RTD1 raw R (Ohm)
2:55:45.754 AM 10/15/2022 	 4.000398 	 297.647000 	 44.546000 	 -118.711428 	 4.018369 	 297.647000 	 44.546000 	 -118.711428 	 99.188888 	 108.817829
2:56:19.503 AM 10/15/2022 	 4.002967 	 297.647000 	 44.546000 	 -119.139587 	 4.023433 	 297.647000 	 44.546000 	 -119.139587 	 99.188947 	 108.818068
2:56:53.503 AM 10/15/2022 	 4.003508 	 297.647000 	 44.546000 	 -117.844002 	 4.029099 	 297.647000 	 44.546000 	 -117.844002 	 99.189543 	 108.817412
2:57:27.253 AM 10/15/2022 	 3.997015 	 297.647000 	 44.546000 	 -119.202913 	 4.018739 	 297.647000 	 44.546000 	 -119.202913 	 99.189483 	 108.817055
2:58:01.003 AM 10/15/2022 	 4.004884 	 297.647000 	 44.546000 	 -119.911422 	 4.017106 	 297.647000 	 44.546000 	 -119.911422 	 99.188769 	 108.816519
2:58:34.503 AM 10/15/2022 	 3.975331 	 297.647000 	 44.546000 	 -118.558764 	 4.023689 	 297.647000 	 44.546000 	 -118.558764 	 99.188769 	 108.816042
2:59:08.503 AM 10/15/2022 	 3.998144 	 297.647000 	 44.546000 	 -118.511118 	 4.019894 	 297.647000 	 44.546000 	 -118.511118 	 99.189245 	 108.815745
2:59:42.503 AM 10/15/2022 	 4.005073 	 297.647000 	 44.546000 	 -119.291467 	 4.012989 	 297.647000 	 44.546000 	 -119.291467 	 99.188947 	 108.815626
3:00:16.503 AM 10/15/2022 	 3.992218 	 297.647000 	 44.546000 	 -120.644634 	 4.026649 	 297.647000 	 44.546000 	 -120.644634 	 99.188352 	 108.815209
3:00:50.503 AM 10/15/2022 	 3.994298 	 297.647000 	 44.546000 	 -119.697566 	 4.024710 	 297.647000 	 44.546000 	 -119.697566 	 99.188769 	 108.815268
3:01:24.503 AM 10/15/2022 	 3.998263 	 297.647000 	 44.546000 	 -120.182068 	 4.024699 	 297.647000 	 44.546000 	 -120.182068 	 99.188709 	 108.814970
3:01:58.503 AM 10/15/2022 	 3.993187 	 297.647000 	 44.546000 	 -118.674025 	 4.018343 	 297.647000 	 44.546000 	 -118.674025 	 99.188471 	 108.815149
3:02:32.753 AM 10/15/2022 	 3.986298 	 297.647000 	 44.546000 	 -120.189857 	 4.029850 	 297.647000 	 44.546000 	 -120.189857 	 99.188828 	 108.815089
3:03:07.003 AM 10/15/2022 	 3.998048 	 297.647000 	 44.546000 	 -118.368030 	 4.016987 	 297.647000 	 44.546000 	 -118.368030 	 99.188769 	 108.814434
3:03:41.253 AM 10/15/2022 	 4.002266 	 297.647000 	 44.546000 	 -119.358157 	 4.017264 	 297.647000 	 44.546000 	 -119.358157 	 99.189067 	 108.814553
3:04:15.503 AM 10/15/2022 	 4.008177 	 297.647000 	 44.546000 	 -119.783222 	 4.019266 	 297.647000 	 44.546000 	 -119.783222 	 99.189364 	 108.813779
3:04:49.753 AM 10/15/2022 	 3.987627 	 297.647000 	 44.546000 	 -119.381947 	 4.014019 	 297.647000 	 44.546000 	 -119.381947 	 99.189603 	 108.812528
3:05:24.253 AM 10/15/2022 	 4.002266 	 297.647000 	 44.546000 	 -119.228379 	 4.018439 	 297.647000 	 44.546000 	 -119.228379 	 99.189424 	 108.811515
3:05:58.253 AM 10/15/2022 	 3.994650 	 297.647000 	 44.546000 	 -118.973598 	 4.030775 	 297.647000 	 44.546000 	 -118.973598 	 99.190139 	 108.810384
3:06:32.503 AM 10/15/2022 	 4.004354 	 297.647000 	 44.546000 	 -120.029611 	 4.016766 	 297.647000 	 44.546000 	 -120.029611 	 99.189781 	 108.810026
3:07:06.753 AM 10/15/2022 	 3.998330 	 297.647000 	 44.546000 	 -120.435074 	 4.025234 	 297.647000 	 44.546000 	 -120.435074 	 99.189364 	 108.810860
3:07:41.004 AM 10/15/2022 	 3.990254 	 297.647000 	 44.546000 	 -120.192910 	 4.018611 	 297.647000 	 44.546000 	 -120.192910 	 99.189722 	 108.811277
3:08:15.253 AM 10/15/2022 	 4.000229 	 297.647000 	 44.546000 	 -120.895471 	 4.030257 	 297.647000 	 44.546000 	 -120.895471 	 99.189424 	 108.810443
3:08:50.003 AM 10/15/2022 	 4.001713 	 297.647000 	 44.546000 	 -119.940702 	 4.022700 	 297.647000 	 44.546000 	 -119.940702 	 99.189305 	 108.811218
3:09:24.253 AM 10/15/2022 	 3.996925 	 297.647000 	 44.546000 	 -122.488768 	 4.017939 	 297.647000 	 44.546000 	 -122.488768 	 99.189305 	 108.810920
3:09:59.003 AM 10/15/2022 	 3.992619 	 297.647000 	 44.546000 	 -120.877350 	 4.029134 	 297.647000 	 44.546000 	 -120.877350 	 99.189483 	 108.810860
3:10:33.503 AM 10/15/2022 	 3.993693 	 297.647000 	 44.546000 	 -121.094029 	 4.011324 	 297.647000 	 44.546000 	 -121.094029 	 99.189424 	 108.810682
3:11:07.753 AM 10/15/2022 	 4.005201 	 297.647000 	 44.546000 	 -120.669241 	 4.017587 	 297.647000 	 44.546000 	 -120.669241 	 99.189305 	 108.810622
3:11:42.004 AM 10/15/2022 	 3.995307 	 297.647000 	 44.546000 	 -120.310833 	 4.025397 	 297.647000 	 44.546000 	 -120.310833 	 99.189483 	 108.810086
3:12:16.753 AM 10/15/2022 	 3.997021 	 297.647000 	 44.546000 	 -119.816882 	 4.019696 	 297.647000 	 44.546000 	 -119.816882 	 99.189067 	 108.809848
3:12:51.504 AM 10/15/2022 	 3.993987 	 297.647000 	 44.546000 	 -121.299609 	 4.025202 	 297.647000 	 44.546000 	 -121.299609 	 99.188947 	 108.808895
3:13:26.253 AM 10/15/2022 	 3.987811 	 297.647000 	 44.546000 	 -121.542131 	 4.021582 	 297.647000 	 44.546000 	 -121.542131 	 99.188888 	 108.807822
3:14:00.504 AM 10/15/2022 	 4.006489 	 297.647000 	 44.546000 	 -121.321429 	 4.029238 	 297.647000 	 44.546000 	 -121.321429 	 99.189245 	 108.806572
3:14:35.003 AM 10/15/2022 	 4.005521 	 297.647000 	 44.546000 	 -120.400766 	 4.017246 	 297.647000 	 44.546000 	 -120.400766 	 99.189186 	 108.806810
3:15:09.753 AM 10/15/2022 	 3.990199 	 297.647000 	 44.546000 	 -120.522480 	 4.018276 	 297.647000 	 44.546000 	 -120.522480 	 99.188650 	 108.806333
3:15:44.503 AM 10/15/2022 	 3.998062 	 297.647000 	 44.546000 	 -119.597076 	 4.023477 	 297.647000 	 44.546000 	 -119.597076 	 99.189186 	 108.805082
3:16:19.253 AM 10/15/2022 	 3.995269 	 297.647000 	 44.546000 	 -120.986214 	 4.017854 	 297.647000 	 44.546000 	 -120.986214 	 99.189067 	 108.804368
3:16:54.003 AM 10/15/2022 	 3.999880 	 297.647000 	 44.546000 	 -120.686275 	 4.012121 	 297.647000 	 44.546000 	 -120.686275 	 99.189007 	 108.802879
3:17:29.004 AM 10/15/2022 	 4.002397 	 297.647000 	 44.546000 	 -122.084543 	 4.033414 	 297.647000 	 44.546000 	 -122.084543 	 99.189007 	 108.802104
3:18:04.003 AM 10/15/2022 	 3.997957 	 297.647000 	 44.546000 	 -121.149287 	 4.022583 	 297.647000 	 44.546000 	 -121.149287 	 99.189067 	 108.801211
3:18:39.003 AM 10/15/2022 	 3.994981 	 297.647000 	 44.546000 	 -121.185344 	 4.025633 	 297.647000 	 44.546000 	 -121.185344 	 99.188590 	 108.799185
3:19:14.003 AM 10/15/2022 	 4.005320 	 297.647000 	 44.546000 	 -121.462187 	 4.018061 	 297.647000 	 44.546000 	 -121.462187 	 99.188650 	 108.798113
3:19:49.003 AM 10/15/2022 	 4.003996 	 297.647000 	 44.546000 	 -121.753353 	 4.028016 	 297.647000 	 44.546000 	 -121.753353 	 99.188590 	 108.796743
3:20:24.253 AM 10/15/2022 	 4.001460 	 297.647000 	 44.546000 	 -121.641194 	 4.024917 	 297.647000 	 44.546000 	 -121.641194 	 99.188471 	 108.795790
3:20:59.253 AM 10/15/2022 	 3.998827 	 297.647000 	 44.546000 	 -121.103760 	 4.009380 	 297.647000 	 44.546000 	 -121.103760 	 99.188769 	 108.795135
3:21:34.253 AM 10/15/2022 	 3.990705 	 297.647000 	 44.546000 	 -120.298823 	 4.016647 	 297.647000 	 44.546000 	 -120.298823 	 99.188888 	 108.794956
3:22:09.753 AM 10/15/2022 	 3.995473 	 297.647000 	 44.546000 	 -121.742862 	 4.024527 	 297.647000 	 44.546000 	 -121.742862 	 99.188769 	 108.793705
3:22:45.253 AM 10/15/2022 	 3.998699 	 297.647000 	 44.546000 	 -121.944518 	 4.021227 	 297.647000 	 44.546000 	 -121.944518 	 99.188709 	 108.792872
3:23:21.253 AM 10/15/2022 	 3.999691 	 297.647000 	 44.546000 	 -120.818798 	 4.024411 	 297.647000 	 44.546000 	 -120.818798 	 99.188411 	 108.792455
3:23:56.254 AM 10/15/2022 	 4.001794 	 297.647000 	 44.546000 	 -121.009470 	 4.016751 	 297.647000 	 44.546000 	 -121.009470 	 99.188411 	 108.792097
3:24:31.503 AM 10/15/2022 	 4.002577 	 297.647000 	 44.546000 	 -120.624056 	 4.032588 	 297.647000 	 44.546000 	 -120.624056 	 99.188352 	 108.792038
3:25:06.753 AM 10/15/2022 	 3.997428 	 297.647000 	 44.546000 	 -122.799360 	 4.021506 	 297.647000 	 44.546000 	 -122.799360 	 99.188292 	 108.791740
3:25:42.003 AM 10/15/2022 	 3.996148 	 297.647000 	 44.546000 	 -121.090346 	 4.020147 	 297.647000 	 44.546000 	 -121.090346 	 99.188769 	 108.791263
3:26:17.253 AM 10/15/2022 	 3.988695 	 297.647000 	 44.546000 	 -121.038303 	 4.016175 	 297.647000 	 44.546000 	 -121.038303 	 99.187458 	 108.790310
3:26:52.253 AM 10/15/2022 	 4.006943 	 297.647000 	 44.546000 	 -121.519630 	 4.014249 	 297.647000 	 44.546000 	 -121.519630 	 99.188292 	 108.789178
3:27:27.754 AM 10/15/2022 	 4.006955 	 297.647000 	 44.546000 	 -122.874706 	 4.016108 	 297.647000 	 44.546000 	 -122.874706 	 99.187994 	 108.787808
3:28:03.004 AM 10/15/2022 	 3.997783 	 297.647000 	 44.546000 	 -121.637252 	 4.032524 	 297.647000 	 44.546000 	 -121.637252 	 99.188114 	 108.786677
3:28:38.504 AM 10/15/2022 	 3.999074 	 297.647000 	 44.546000 	 -122.240761 	 4.020377 	 297.647000 	 44.546000 	 -122.240761 	 99.187399 	 108.785902
3:29:14.003 AM 10/15/2022 	 4.005023 	 297.647000 	 44.546000 	 -123.266047 	 4.008827 	 297.647000 	 44.546000 	 -123.266047 	 99.187578 	 108.784651
3:29:49.253 AM 10/15/2022 	 3.997509 	 297.647000 	 44.546000 	 -122.618284 	 4.016117 	 297.647000 	 44.546000 	 -122.618284 	 99.187339 	 108.783401
3:30:24.503 AM 10/15/2022 	 3.998519 	 297.647000 	 44.546000 	 -121.333343 	 4.025697 	 297.647000 	 44.546000 	 -121.333343 	 99.187816 	 108.782686
3:31:00.003 AM 10/15/2022 	 3.986635 	 297.647000 	 44.546000 	 -122.406343 	 4.022557 	 297.647000 	 44.546000 	 -122.406343 	 99.187518 	 108.781554
3:31:35.503 AM 10/15/2022 	 3.993486 	 297.647000 	 44.546000 	 -123.275122 	 4.020607 	 297.647000 	 44.546000 	 -123.275122 	 99.187697 	 108.780422
3:32:11.253 AM 10/15/2022 	 4.002045 	 297.647000 	 44.546000 	 -122.540964 	 4.024699 	 297.647000 	 44.546000 	 -122.540964 	 99.187458 	 108.780661
3:32:47.253 AM 10/15/2022 	 3.998440 	 297.647000 	 44.546000 	 -122.629225 	 4.016684 	 297.647000 	 44.546000 	 -122.629225 	 99.188114 	 108.779767
3:33:23.253 AM 10/15/2022 	 3.987811 	 297.647000 	 44.546000 	 -121.775970 	 4.025086 	 297.647000 	 44.546000 	 -121.775970 	 99.187816 	 108.779410
3:33:59.003 AM 10/15/2022 	 3.986822 	 297.647000 	 44.546000 	 -122.001226 	 4.018262 	 297.647000 	 44.546000 	 -122.001226 	 99.188352 	 108.779529
3:34:35.003 AM 10/15/2022 	 4.004488 	 297.647000 	 44.546000 	 -123.259644 	 4.017715 	 297.647000 	 44.546000 	 -123.259644 	 99.188888 	 108.779469
3:35:11.003 AM 10/15/2022 	 3.995162 	 297.647000 	 44.546000 	 -120.840400 	 4.030702 	 297.647000 	 44.546000 	 -120.840400 	 99.189424 	 108.779112
3:35:46.503 AM 10/15/2022 	 3.999863 	 297.647000 	 44.546000 	 -123.680703 	 4.017339 	 297.647000 	 44.546000 	 -123.680703 	 99.189364 	 108.778695
3:36:22.753 AM 10/15/2022 	 3.999525 	 297.647000 	 44.546000 	 -122.526540 	 4.020601 	 297.647000 	 44.546000 	 -122.526540 	 99.189483 	 108.778278
3:36:58.754 AM 10/15/2022 	 3.997739 	 297.647000 	 44.546000 	 -123.495515 	 4.029026 	 297.647000 	 44.546000 	 -123.495515 	 99.189186 	 108.777801
3:37:34.503 AM 10/15/2022 	 4.003051 	 297.647000 	 44.546000 	 -121.702434 	 4.026532 	 297.647000 	 44.546000 	 -121.702434 	 99.189126 	 108.777384
3:38:10.253 AM 10/15/2022 	 4.001730 	 297.647000 	 44.546000 	 -122.830778 	 4.018209 	 297.647000 	 44.546000 	 -122.830778 	 99.189305 	 108.777742
3:38:46.253 AM 10/15/2022 	 3.995121 	 297.647000 	 44.546000 	 -121.561515 	 4.018532 	 297.647000 	 44.546000 	 -121.561515 	 99.189067 	 108.777325
3:39:22.503 AM 10/15/2022 	 4.002719 	 297.647000 	 44.546000 	 -124.276088 	 4.012968 	 297.647000 	 44.546000 	 -124.276088 	 99.189126 	 108.777027
3:39:58.504 AM 10/15/2022 	 4.002542 	 297.647000 	 44.546000 	 -123.685329 	 4.016239 	 297.647000 	 44.546000 	 -123.685329 	 99.188828 	 108.776968
3:40:34.753 AM 10/15/2022 	 3.997018 	 297.647000 	 44.546000 	 -123.077161 	 4.040416 	 297.647000 	 44.546000 	 -123.077161 	 99.189067 	 108.777027
3:41:11.003 AM 10/15/2022 	 4.001195 	 297.647000 	 44.546000 	 -123.221526 	 4.021218 	 297.647000 	 44.546000 	 -123.221526 	 99.188947 	 108.777325
3:41:47.253 AM 10/15/2022 	 3.999322 	 297.647000 	 44.546000 	 -122.411693 	 4.018273 	 297.647000 	 44.546000 	 -122.411693 	 99.188411 	 108.777563
3:42:23.503 AM 10/15/2022 	 3.992750 	 297.647000 	 44.546000 	 -123.859698 	 4.021553 	 297.647000 	 44.546000 	 -123.859698 	 99.188828 	 108.776968
3:43:00.003 AM 10/15/2022 	 4.007228 	 297.647000 	 44.546000 	 -122.006235 	 4.017284 	 297.647000 	 44.546000 	 -122.006235 	 99.188471 	 108.776431
3:43:36.004 AM 10/15/2022 	 3.991720 	 297.647000 	 44.546000 	 -124.233916 	 4.024204 	 297.647000 	 44.546000 	 -124.233916 	 99.187935 	 108.775657
3:44:12.253 AM 10/15/2022 	 3.991526 	 297.647000 	 44.546000 	 -123.360299 	 4.011138 	 297.647000 	 44.546000 	 -123.360299 	 99.188233 	 108.776014
3:44:48.253 AM 10/15/2022 	 4.000619 	 297.647000 	 44.546000 	 -124.237582 	 4.019269 	 297.647000 	 44.546000 	 -124.237582 	 99.188471 	 108.775657
3:45:24.253 AM 10/15/2022 	 3.994158 	 297.647000 	 44.546000 	 -123.863548 	 4.023069 	 297.647000 	 44.546000 	 -123.863548 	 99.188173 	 108.774644
3:46:00.753 AM 10/15/2022 	 3.995165 	 297.647000 	 44.546000 	 -122.822654 	 4.021041 	 297.647000 	 44.546000 	 -122.822654 	 99.187994 	 108.774466
3:46:37.003 AM 10/15/2022 	 3.992043 	 297.647000 	 44.546000 	 -123.017638 	 4.028255 	 297.647000 	 44.546000 	 -123.017638 	 99.188233 	 108.773870
3:47:13.503 AM 10/15/2022 	 4.000311 	 297.647000 	 44.546000 	 -124.061280 	 4.011147 	 297.647000 	 44.546000 	 -124.061280 	 99.188292 	 108.773096
3:47:49.753 AM 10/15/2022 	 3.999133 	 297.647000 	 44.546000 	 -123.101715 	 4.015340 	 297.647000 	 44.546000 	 -123.101715 	 99.188828 	 108.772798
3:48:26.503 AM 10/15/2022 	 4.004709 	 297.647000 	 44.546000 	 -122.630746 	 4.019731 	 297.647000 	 44.546000 	 -122.630746 	 99.188769 	 108.772977
3:49:03.003 AM 10/15/2022 	 3.995685 	 297.647000 	 44.546000 	 -124.750613 	 4.014170 	 297.647000 	 44.546000 	 -124.750613 	 99.189781 	 108.772560
3:49:39.503 AM 10/15/2022 	 4.004060 	 297.647000 	 44.546000 	 -124.171293 	 4.022659 	 297.647000 	 44.546000 	 -124.171293 	 99.189781 	 108.771845
3:50:16.003 AM 10/15/2022 	 3.994510 	 297.647000 	 44.546000 	 -124.801872 	 4.020843 	 297.647000 	 44.546000 	 -124.801872 	 99.190258 	 108.770832
3:50:52.504 AM 10/15/2022 	 3.998280 	 297.647000 	 44.546000 	 -123.552365 	 4.019790 	 297.647000 	 44.546000 	 -123.552365 	 99.190258 	 108.770951
3:51:29.254 AM 10/15/2022 	 4.005166 	 297.647000 	 44.546000 	 -123.565765 	 4.026372 	 297.647000 	 44.546000 	 -123.565765 	 99.190139 	 108.770058
3:52:05.753 AM 10/15/2022 	 4.001460 	 297.647000 	 44.546000 	 -124.004454 	 4.014298 	 297.647000 	 44.546000 	 -124.004454 	 99.190079 	 108.770177
3:52:42.503 AM 10/15/2022 	 4.001914 	 297.647000 	 44.546000 	 -124.361973 	 4.019862 	 297.647000 	 44.546000 	 -124.361973 	 99.190198 	 108.769641
3:53:19.503 AM 10/15/2022 	 3.997591 	 297.647000 	 44.546000 	 -124.014606 	 4.024457 	 297.647000 	 44.546000 	 -124.014606 	 99.190377 	 108.769284
3:53:56.503 AM 10/15/2022 	 3.992395 	 297.647000 	 44.546000 	 -125.758310 	 4.023570 	 297.647000 	 44.546000 	 -125.758310 	 99.189781 	 108.769284
3:54:33.504 AM 10/15/2022 	 4.006533 	 297.647000 	 44.546000 	 -124.169710 	 4.025249 	 297.647000 	 44.546000 	 -124.169710 	 99.189722 	 108.769939
3:55:10.503 AM 10/15/2022 	 4.000913 	 297.647000 	 44.546000 	 -125.171075 	 4.021556 	 297.647000 	 44.546000 	 -125.171075 	 99.190258 	 108.769998
3:55:47.253 AM 10/15/2022 	 3.991272 	 297.647000 	 44.546000 	 -124.672327 	 4.010460 	 297.647000 	 44.546000 	 -124.672327 	 99.189603 	 108.769105
3:56:24.253 AM 10/15/2022 	 3.993201 	 297.647000 	 44.546000 	 -124.741299 	 4.023800 	 297.647000 	 44.546000 	 -124.741299 	 99.189781 	 108.768748
3:57:01.253 AM 10/15/2022 	 3.997934 	 297.647000 	 44.546000 	 -124.887139 	 4.020485 	 297.647000 	 44.546000 	 -124.887139 	 99.189186 	 108.768628
3:57:38.003 AM 10/15/2022 	 3.985300 	 297.647000 	 44.546000 	 -124.322257 	 4.007174 	 297.647000 	 44.546000 	 -124.322257 	 99.189662 	 108.768450
3:58:15.253 AM 10/15/2022 	 3.996305 	 297.647000 	 44.546000 	 -123.467956 	 4.024792 	 297.647000 	 44.546000 	 -123.467956 	 99.189781 	 108.768211
3:58:52.253 AM 10/15/2022 	 4.003752 	 297.647000 	 44.546000 	 -124.833346 	 4.018925 	 297.647000 	 44.546000 	 -124.833346 	 99.190377 	 108.767854
3:59:29.503 AM 10/15/2022 	 3.992387 	 297.647000 	 44.546000 	 -123.554333 	 4.025487 	 297.647000 	 44.546000 	 -123.554333 	 99.190794 	 108.768450
4:00:06.503 AM 10/15/2022 	 3.998592 	 297.647000 	 44.546000 	 -125.361885 	 4.021690 	 297.647000 	 44.546000 	 -125.361885 	 99.191509 	 108.768628
4:00:43.754 AM 10/15/2022 	 3.992500 	 297.647000 	 44.546000 	 -124.640281 	 4.012570 	 297.647000 	 44.546000 	 -124.640281 	 99.191151 	 108.769045
4:01:20.753 AM 10/15/2022 	 3.989675 	 297.647000 	 44.546000 	 -126.251560 	 4.029818 	 297.647000 	 44.546000 	 -126.251560 	 99.190853 	 108.769462
4:01:58.003 AM 10/15/2022 	 3.996459 	 297.647000 	 44.546000 	 -125.002257 	 4.028429 	 297.647000 	 44.546000 	 -125.002257 	 99.191092 	 108.769403
4:02:35.503 AM 10/15/2022 	 4.005637 	 297.647000 	 44.546000 	 -124.171457 	 4.014240 	 297.647000 	 44.546000 	 -124.171457 	 99.190972 	 108.769224
4:03:12.753 AM 10/15/2022 	 3.999720 	 297.647000 	 44.546000 	 -124.899742 	 4.017185 	 297.647000 	 44.546000 	 -124.899742 	 99.190972 	 108.769760
4:03:50.253 AM 10/15/2022 	 3.993512 	 297.647000 	 44.546000 	 -124.696683 	 4.014650 	 297.647000 	 44.546000 	 -124.696683 	 99.190615 	 108.769879
4:04:27.754 AM 10/15/2022 	 3.987081 	 297.647000 	 44.546000 	 -125.572927 	 4.013306 	 297.647000 	 44.546000 	 -125.572927 	 99.190377 	 108.769820
4:05:05.503 AM 10/15/2022 	 3.992561 	 297.647000 	 44.546000 	 -125.941035 	 4.029902 	 297.647000 	 44.546000 	 -125.941035 	 99.190198 	 108.769045
4:05:43.003 AM 10/15/2022 	 4.004026 	 297.647000 	 44.546000 	 -125.395633 	 4.020657 	 297.647000 	 44.546000 	 -125.395633 	 99.190317 	 108.769343
4:06:20.503 AM 10/15/2022 	 3.995543 	 297.647000 	 44.546000 	 -125.757038 	 4.020971 	 297.647000 	 44.546000 	 -125.757038 	 99.190198 	 108.769045
4:06:58.253 AM 10/15/2022 	 3.990886 	 297.647000 	 44.546000 	 -125.941320 	 4.019621 	 297.647000 	 44.546000 	 -125.941320 	 99.190496 	 108.769522
4:07:35.753 AM 10/15/2022 	 3.996049 	 297.647000 	 44.546000 	 -125.708612 	 4.017959 	 297.647000 	 44.546000 	 -125.708612 	 99.190615 	 108.770237
4:08:13.504 AM 10/15/2022 	 3.988064 	 297.647000 	 44.546000 	 -125.095432 	 4.015922 	 297.647000 	 44.546000 	 -125.095432 	 99.189960 	 108.770475
4:08:50.753 AM 10/15/2022 	 3.996439 	 297.647000 	 44.546000 	 -125.376104 	 4.017648 	 297.647000 	 44.546000 	 -125.376104 	 99.190436 	 108.770177
4:09:29.003 AM 10/15/2022 	 4.006306 	 297.647000 	 44.546000 	 -125.553399 	 4.017051 	 297.647000 	 44.546000 	 -125.553399 	 99.189900 	 108.769701
4:10:06.753 AM 10/15/2022 	 4.002053 	 297.647000 	 44.546000 	 -126.728990 	 4.029608 	 297.647000 	 44.546000 	 -126.728990 	 99.189662 	 108.767258
4:10:44.503 AM 10/15/2022 	 3.986720 	 297.647000 	 44.546000 	 -126.331516 	 4.021498 	 297.647000 	 44.546000 	 -126.331516 	 99.190317 	 108.766841
4:11:22.503 AM 10/15/2022 	 3.992640 	 297.647000 	 44.546000 	 -126.425696 	 4.013888 	 297.647000 	 44.546000 	 -126.425696 	 99.190258 	 108.765591
4:12:00.503 AM 10/15/2022 	 3.994915 	 297.647000 	 44.546000 	 -125.240462 	 4.023418 	 297.647000 	 44.546000 	 -125.240462 	 99.190258 	 108.765293
4:12:38.503 AM 10/15/2022 	 4.003237 	 297.647000 	 44.546000 	 -126.621936 	 4.028293 	 297.647000 	 44.546000 	 -126.621936 	 99.189722 	 108.765174
4:13:16.503 AM 10/15/2022 	 3.996500 	 297.647000 	 44.546000 	 -126.567124 	 4.025863 	 297.647000 	 44.546000 	 -126.567124 	 99.190079 	 108.764280
4:13:54.503 AM 10/15/2022 	 4.001195 	 297.647000 	 44.546000 	 -126.262463 	 4.024201 	 297.647000 	 44.546000 	 -126.262463 	 99.189543 	 108.763506
4:14:32.754 AM 10/15/2022 	 3.996002 	 297.647000 	 44.546000 	 -125.592817 	 4.018916 	 297.647000 	 44.546000 	 -125.592817 	 99.189424 	 108.762612
4:15:11.003 AM 10/15/2022 	 3.985102 	 297.647000 	 44.546000 	 -126.507686 	 4.022193 	 297.647000 	 44.546000 	 -126.507686 	 99.189364 	 108.762374
4:15:49.003 AM 10/15/2022 	 4.001754 	 297.647000 	 44.546000 	 -125.938878 	 4.021026 	 297.647000 	 44.546000 	 -125.938878 	 99.189245 	 108.761659
4:16:27.003 AM 10/15/2022 	 4.007153 	 297.647000 	 44.546000 	 -126.033906 	 4.016856 	 297.647000 	 44.546000 	 -126.033906 	 99.189186 	 108.760825
4:17:05.003 AM 10/15/2022 	 4.000459 	 297.647000 	 44.546000 	 -127.963222 	 4.021707 	 297.647000 	 44.546000 	 -127.963222 	 99.189364 	 108.759396
4:17:43.003 AM 10/15/2022 	 3.993256 	 297.647000 	 44.546000 	 -125.987222 	 4.018014 	 297.647000 	 44.546000 	 -125.987222 	 99.189245 	 108.759038
4:18:21.253 AM 10/15/2022 	 3.994004 	 297.647000 	 44.546000 	 -127.999045 	 4.020409 	 297.647000 	 44.546000 	 -127.999045 	 99.189424 	 108.758562
4:18:59.503 AM 10/15/2022 	 4.017730 	 297.647000 	 44.546000 	 -126.390213 	 4.018323 	 297.647000 	 44.546000 	 -126.390213 	 99.188888 	 108.758324
4:19:38.003 AM 10/15/2022 	 4.000497 	 297.647000 	 44.546000 	 -124.768381 	 4.022918 	 297.647000 	 44.546000 	 -124.768381 	 99.188769 	 108.758204
4:20:16.504 AM 10/15/2022 	 3.996328 	 297.647000 	 44.546000 	 -126.269499 	 4.010544 	 297.647000 	 44.546000 	 -126.269499 	 99.189186 	 108.758562
4:20:54.753 AM 10/15/2022 	 3.999999 	 297.647000 	 44.546000 	 -125.892793 	 4.016073 	 297.647000 	 44.546000 	 -125.892793 	 99.188650 	 108.758800
4:21:33.253 AM 10/15/2022 	 3.994510 	 297.647000 	 44.546000 	 -126.936486 	 4.020307 	 297.647000 	 44.546000 	 -126.936486 	 99.188233 	 108.758264
4:22:11.503 AM 10/15/2022 	 3.999796 	 297.647000 	 44.546000 	 -125.127039 	 4.020171 	 297.647000 	 44.546000 	 -125.127039 	 99.188828 	 108.757907
4:22:50.005 AM 10/15/2022 	 3.998018 	 297.647000 	 44.546000 	 -126.933292 	 4.019987 	 297.647000 	 44.546000 	 -126.933292 	 99.188531 	 108.757132
4:23:28.753 AM 10/15/2022 	 3.997425 	 297.647000 	 44.546000 	 -126.656811 	 4.009377 	 297.647000 	 44.546000 	 -126.656811 	 99.188411 	 108.756656
4:24:07.253 AM 10/15/2022 	 3.990592 	 297.647000 	 44.546000 	 -127.018770 	 4.015325 	 297.647000 	 44.546000 	 -127.018770 	 99.188888 	 108.756298
4:24:45.754 AM 10/15/2022 	 3.992456 	 297.647000 	 44.546000 	 -127.416529 	 4.022662 	 297.647000 	 44.546000 	 -127.416529 	 99.188947 	 108.755524
4:25:24.253 AM 10/15/2022 	 4.007842 	 297.647000 	 44.546000 	 -126.557016 	 4.017403 	 297.647000 	 44.546000 	 -126.557016 	 99.188590 	 108.754392
4:26:03.004 AM 10/15/2022 	 3.999927 	 297.647000 	 44.546000 	 -126.701050 	 4.023948 	 297.647000 	 44.546000 	 -126.701050 	 99.188233 	 108.753201
4:26:41.503 AM 10/15/2022 	 3.995877 	 297.647000 	 44.546000 	 -128.199768 	 4.023334 	 297.647000 	 44.546000 	 -128.199768 	 99.188114 	 108.751950
4:27:20.504 AM 10/15/2022 	 3.988969 	 297.647000 	 44.546000 	 -127.030206 	 4.026224 	 297.647000 	 44.546000 	 -127.030206 	 99.187816 	 108.750282
